date,death,state,is_predict
4/6/2020,794,MS,Historical
5/6/2020,803,MS,Historical
6/6/2020,803,MS,Historical
7/6/2020,817,MS,Historical
8/6/2020,837,MS,Historical
9/6/2020,837,MS,Historical
10/6/2020,868,MS,Historical
11/6/2020,868,MS,Historical
12/6/2020,881,MS,Historical
13/6/2020,889,MS,Historical
14/6/2020,891,MS,Historical
15/6/2020,895,MS,Historical
16/6/2020,915,MS,Historical
17/6/2020,938,MS,Historical
18/6/2020,938,MS,Historical
19/6/2020,938,MS,Historical
20/6/2020,938,MS,Historical
21/6/2020,938,MS,Historical
22/6/2020,978,MS,Historical
23/6/2020,989,MS,Historical
24/6/2020,1011,MS,Historical
25/6/2020,1016,MS,Historical
26/6/2020,1022,MS,Historical
27/6/2020,1035,MS,Historical
28/6/2020,1039,MS,Historical
29/6/2020,1059,MS,Historical
30/6/2020,1073,MS,Historical
1/7/2020,1082,MS,Historical
2/7/2020,1092,MS,Historical
3/7/2020,1092,MS,Historical
4/7/2020,1107,MS,Historical
5/7/2020,1111,MS,Historical
6/7/2020,1114,MS,Historical
7/7/2020,1158,MS,Historical
8/7/2020,1188,MS,Historical
9/7/2020,1204,MS,Historical
10/7/2020,1215,MS,Historical
11/7/2020,1230,MS,Historical
12/7/2020,1249,MS,Historical
13/7/2020,1250,MS,Historical
14/7/2020,1272,MS,Historical
15/7/2020,1290,MS,Historical
16/7/2020,1308,MS,Historical
17/7/2020,1332,MS,Historical
18/7/2020,1346,MS,Historical
19/7/2020,1355,MS,Historical
20/7/2020,1358,MS,Historical
21/7/2020,1389,MS,Historical
22/7/2020,1423,MS,Historical
23/7/2020,1436,MS,Historical
24/7/2020,1463,MS,Historical
25/7/2020,1480,MS,Historical
26/7/2020,1495,MS,Historical
27/7/2020,1501,MS,Historical
28/7/2020,1543,MS,Historical
29/7/2020,1563,MS,Historical
30/7/2020,1611,MS,Historical
31/7/2020,1663,MS,Historical
1/8/2020,1693,MS,Historical
2/8/2020,1703,MS,Historical
3/8/2020,1711,MS,Historical
4/8/2020,1753,MS,Historical
5/8/2020,1804,MS,Historical
6/8/2020,1825,MS,Historical
7/8/2020,1848,MS,Historical
8/8/2020,1874,MS,Historical
9/8/2020,1896,MS,Historical
10/8/2020,1912,MS,Historical
11/8/2020,1944,MS,Historical
12/8/2020,1989,MS,Historical
13/8/2020,2011,MS,Historical
14/8/2020,2043,MS,Historical
15/8/2020,2080,MS,Historical
16/8/2020,2084,MS,Historical
17/8/2020,2095,MS,Historical
18/8/2020,2128,MS,Historical
19/8/2020,2163,MS,Historical
20/8/2020,2190,MS,Historical
21/8/2020,2214,MS,Historical
22/8/2020,2237,MS,Historical
23/8/2020,2240,MS,Historical
24/8/2020,2248,MS,Historical
25/8/2020,2315,MS,Historical
26/8/2020,2373,MS,Historical
27/8/2020,2399,MS,Historical
28/8/2020,2413,MS,Historical
29/8/2020,2427,MS,Historical
30/8/2020,2441,MS,Historical
31/8/2020,2473,MS,Historical
1/9/2020,2493,MS,Historical
2/9/2020,2526,MS,Historical
3/9/2020,2536,MS,Historical
4/9/2020,2558,MS,Historical
5/9/2020,2569,MS,Historical
6/9/2020,2584,MS,Historical
7/9/2020,2585,MS,Historical
8/9/2020,2585,MS,Historical
9/9/2020,2623,MS,Historical
10/9/2020,2656,MS,Historical
11/9/2020,2670,MS,Historical
12/9/2020,2685,MS,Historical
13/9/2020,2697,MS,Historical
14/9/2020,2706,MS,Historical
15/9/2020,2734,MS,Historical
16/9/2020,2756,MS,Historical
17/9/2020,2780,MS,Historical
18/9/2020,2780,MS,Historical
19/9/2020,2809,MS,Historical
20/9/2020,2810,MS,Historical
21/9/2020,2810,MS,Historical
22/9/2020,2846,MS,Historical
23/9/2020,2870,MS,Historical
24/9/2020,2874,MS,Historical
25/9/2020,2894,MS,Historical
26/9/2020,2911,MS,Historical
27/9/2020,2919,MS,Historical
28/9/2020,2921,MS,Historical
29/9/2020,2957,MS,Historical
30/9/2020,2969,MS,Historical
1/10/2020,2979,MS,Historical
2/10/2020,2999,MS,Historical
3/10/2020,3011,MS,Historical
4/10/2020,3013,MS,Historical
5/10/2020,3013,MS,Historical
6/10/2020,3013,MS,Historical
7/10/2020,3051,MS,Historical
8/10/2020,3074,MS,Historical
9/10/2020,3080,MS,Historical
10/10/2020,3096,MS,Historical
11/10/2020,3101,MS,Historical
12/10/2020,3101,MS,Historical
13/10/2020,3115,MS,Historical
14/10/2020,3140,MS,Historical
15/10/2020,3152,MS,Historical
16/10/2020,3160,MS,Historical
17/10/2020,3171,MS,Historical
18/10/2020,3171,MS,Historical
19/10/2020,3171,MS,Historical
20/10/2020,3202,MS,Historical
21/10/2020,3223,MS,Historical
22/10/2020,3231,MS,Historical
23/10/2020,3238,MS,Historical
24/10/2020,3255,MS,Historical
25/10/2020,3255,MS,Historical
26/10/2020,3263,MS,Historical
27/10/2020,3283,MS,Historical
28/10/2020,3302,MS,Historical
29/10/2020,3310,MS,Historical
30/10/2020,3328,MS,Historical
31/10/2020,3334,MS,Historical
1/11/2020,3348,MS,Historical
2/11/2020,3348,MS,Historical
3/11/2020,3384,MS,Historical
4/11/2020,3397,MS,Historical
5/11/2020,3405,MS,Historical
6/11/2020,3419,MS,Historical
7/11/2020,3433,MS,Historical
8/11/2020,3443,MS,Historical
9/11/2020,3443,MS,Historical
10/11/2020,3480,MS,Historical
11/11/2020,3497,MS,Historical
12/11/2020,3514,MS,Historical
13/11/2020,3519,MS,Historical
14/11/2020,3540,MS,Historical
15/11/2020,3543,MS,Historical
16/11/2020,3545,MS,Historical
17/11/2020,3581,MS,Historical
18/11/2020,3601,MS,Historical
19/11/2020,3619,MS,Historical
20/11/2020,3642,MS,Historical
21/11/2020,3657,MS,Historical
22/11/2020,3676,MS,Historical
23/11/2020,3676,MS,Historical
24/11/2020,3729,MS,Historical
25/11/2020,3745,MS,Historical
26/11/2020,3763,MS,Historical
27/11/2020,3769,MS,Historical
28/11/2020,3779,MS,Historical
29/11/2020,3806,MS,Historical
30/11/2020,3807,MS,Historical
1/12/2020,3836,MS,Historical
2/12/2020,3851,MS,Historical
3/12/2020,3879,MS,Historical
4/12/2020,3916,MS,Historical
5/12/2020,3949,MS,Historical
6/12/2020,3961,MS,Historical
7/12/2020,3961,MS,Historical
8/12/2020,4017,MS,Historical
9/12/2020,4041,MS,Historical
10/12/2020,4083,MS,Historical
11/12/2020,4124,MS,Historical
12/12/2020,4180,MS,Historical
13/12/2020,4199,MS,Historical
14/12/2020,4204,MS,Historical
15/12/2020,4252,MS,Historical
16/12/2020,4294,MS,Historical
17/12/2020,4320,MS,Historical
18/12/2020,4354,MS,Historical
19/12/2020,4390,MS,Historical
20/12/2020,4409,MS,Historical
21/12/2020,4411,MS,Historical
22/12/2020,4490,MS,Historical
23/12/2020,4533,MS,Historical
24/12/2020,4556,MS,Historical
25/12/2020,4562,MS,Historical
26/12/2020,4565,MS,Historical
27/12/2020,4606,MS,Historical
28/12/2020,4634,MS,Historical
29/12/2020,4719,MS,Historical
30/12/2020,4747,MS,Historical
31/12/2020,4787,MS,Historical
1/1/2021,4816,MS,Historical
2/1/2021,4840,MS,Historical
3/1/2021,4871,MS,Historical
4/1/2021,4884,MS,Historical
5/1/2021,4975,MS,Historical
6/1/2021,5013,MS,Historical
7/1/2021,5061,MS,Historical
8/1/2021,5101,MS,Historical
9/1/2021,5146,MS,Historical
10/1/2021,5167,MS,Historical
11/1/2021,5186,MS,Historical
12/1/2021,5284,MS,Historical
13/1/2021,5315,MS,Historical
14/1/2021,5356,MS,Historical
15/1/2021,5411,MS,Historical
16/1/2021,5481,MS,Historical
17/1/2021,5521,MS,Historical
18/1/2021,5524,MS,Historical
19/1/2021,5574,MS,Historical
20/1/2021,5638,MS,Historical
21/1/2021,5668,MS,Historical
22/1/2021,5713,MS,Historical
23/1/2021,5752,MS,Historical
24/1/2021,5772,MS,Historical
25/1/2021,5777,MS,Historical
26/1/2021,5852,MS,Historical
27/1/2021,5917,MS,Historical
28/1/2021,5945,MS,Historical
29/1/2021,5983,MS,Historical
30/1/2021,6018,MS,Historical
31/1/2021,6045,MS,Historical
1/2/2021,6056,MS,Historical
2/2/2021,6132,MS,Historical
3/2/2021,6158,MS,Historical
4/2/2021,6182,MS,Historical
5/2/2021,6222,MS,Historical
6/2/2021,6266,MS,Historical
7/2/2021,6269,MS,Historical
8/2/2021,6270,MS,Historical
9/2/2021,6319.135976,MS,Predicted
10/2/2021,6357.3545,MS,Predicted
11/2/2021,6390.016166,MS,Predicted
12/2/2021,6415.39491,MS,Predicted
13/2/2021,6444.49083,MS,Predicted
14/2/2021,6473.151612,MS,Predicted
15/2/2021,6500.064125,MS,Predicted
16/2/2021,6529.605956,MS,Predicted
17/2/2021,6556.702489,MS,Predicted
18/2/2021,6585.442963,MS,Predicted
19/2/2021,6613.503851,MS,Predicted
20/2/2021,6641.448046,MS,Predicted
21/2/2021,6669.976332,MS,Predicted
22/2/2021,6697.790773,MS,Predicted
23/2/2021,6726.200358,MS,Predicted
24/2/2021,6754.256259,MS,Predicted
25/2/2021,6782.414999,MS,Predicted
26/2/2021,6810.657291,MS,Predicted
27/2/2021,6838.722394,MS,Predicted
28/2/2021,6866.973805,MS,Predicted
1/3/2021,6895.085431,MS,Predicted
2/3/2021,6923.26842,MS,Predicted
3/3/2021,6951.443034,MS,Predicted
4/3/2021,6979.584112,MS,Predicted
5/3/2021,7007.775644,MS,Predicted
6/3/2021,7035.920247,MS,Predicted
7/3/2021,7064.096404,MS,Predicted
8/3/2021,7092.259512,MS,Predicted
9/3/2021,7120.420387,MS,Predicted
10/3/2021,7148.592467,MS,Predicted
11/3/2021,7176.750849,MS,Predicted
12/3/2021,7204.920654,MS,Predicted
13/3/2021,7233.083669,MS,Predicted
14/3/2021,7261.248659,MS,Predicted
15/3/2021,7289.415252,MS,Predicted
16/3/2021,7317.578444,MS,Predicted
17/3/2021,7345.745213,MS,Predicted
18/3/2021,7373.909298,MS,Predicted
19/3/2021,7402.074753,MS,Predicted
20/3/2021,7430.240047,MS,Predicted
21/3/2021,7458.404698,MS,Predicted
22/3/2021,7486.570317,MS,Predicted
23/3/2021,7514.735035,MS,Predicted
24/3/2021,7542.900359,MS,Predicted
25/3/2021,7571.065432,MS,Predicted
26/3/2021,7599.230463,MS,Predicted
27/3/2021,7627.395708,MS,Predicted
28/3/2021,7655.560691,MS,Predicted
29/3/2021,7683.725893,MS,Predicted
30/3/2021,7711.890965,MS,Predicted
31/3/2021,7740.056074,MS,Predicted
1/4/2021,7768.221215,MS,Predicted
2/4/2021,7796.38629,MS,Predicted
3/4/2021,7824.551433,MS,Predicted
4/4/2021,7852.716525,MS,Predicted
5/4/2021,7880.881644,MS,Predicted
6/4/2021,7909.046759,MS,Predicted
7/4/2021,7937.211862,MS,Predicted
8/4/2021,7965.376984,MS,Predicted
9/4/2021,7993.542088,MS,Predicted
10/4/2021,8021.707204,MS,Predicted
11/4/2021,8049.872315,MS,Predicted
12/4/2021,8078.037426,MS,Predicted
13/4/2021,8106.20254,MS,Predicted
14/4/2021,8134.36765,MS,Predicted
15/4/2021,8162.532763,MS,Predicted
16/4/2021,8190.697874,MS,Predicted
17/4/2021,8218.862986,MS,Predicted
18/4/2021,8247.028099,MS,Predicted
19/4/2021,8275.19321,MS,Predicted
20/4/2021,8303.358322,MS,Predicted
21/4/2021,8331.523434,MS,Predicted
22/4/2021,8359.688546,MS,Predicted
23/4/2021,8387.853658,MS,Predicted
24/4/2021,8416.018769,MS,Predicted
25/4/2021,8444.183881,MS,Predicted
26/4/2021,8472.348993,MS,Predicted
27/4/2021,8500.514105,MS,Predicted
28/4/2021,8528.679217,MS,Predicted
29/4/2021,8556.844329,MS,Predicted
30/4/2021,8585.009441,MS,Predicted
1/5/2021,8613.174553,MS,Predicted
2/5/2021,8641.339665,MS,Predicted
3/5/2021,8669.504776,MS,Predicted
4/5/2021,8697.669888,MS,Predicted
5/5/2021,8725.835,MS,Predicted
6/5/2021,8754.000112,MS,Predicted
7/5/2021,8782.165224,MS,Predicted
8/5/2021,8810.330336,MS,Predicted
9/5/2021,8838.495448,MS,Predicted
10/5/2021,8866.66056,MS,Predicted
11/5/2021,8894.825671,MS,Predicted
12/5/2021,8922.990783,MS,Predicted
13/5/2021,8951.155895,MS,Predicted
14/5/2021,8979.321007,MS,Predicted
15/5/2021,9007.486119,MS,Predicted
16/5/2021,9035.651231,MS,Predicted
17/5/2021,9063.816343,MS,Predicted
18/5/2021,9091.981455,MS,Predicted
19/5/2021,9120.146566,MS,Predicted
20/5/2021,9148.311678,MS,Predicted
21/5/2021,9176.47679,MS,Predicted
22/5/2021,9204.641902,MS,Predicted
23/5/2021,9232.807014,MS,Predicted
24/5/2021,9260.972126,MS,Predicted
25/5/2021,9289.137238,MS,Predicted
26/5/2021,9317.30235,MS,Predicted
27/5/2021,9345.467462,MS,Predicted
28/5/2021,9373.632573,MS,Predicted
29/5/2021,9401.797685,MS,Predicted
30/5/2021,9429.962797,MS,Predicted
31/5/2021,9458.127909,MS,Predicted
1/6/2021,9486.293021,MS,Predicted
2/6/2021,9514.458133,MS,Predicted
3/6/2021,9542.623245,MS,Predicted
4/6/2021,9570.788357,MS,Predicted
5/6/2021,9598.953468,MS,Predicted
6/6/2021,9627.11858,MS,Predicted
7/6/2021,9655.283692,MS,Predicted
8/6/2021,9683.448804,MS,Predicted
9/6/2021,9711.613916,MS,Predicted
10/6/2021,9739.779028,MS,Predicted
11/6/2021,9767.94414,MS,Predicted
12/6/2021,9796.109252,MS,Predicted
13/6/2021,9824.274363,MS,Predicted
14/6/2021,9852.439475,MS,Predicted
15/6/2021,9880.604587,MS,Predicted
16/6/2021,9908.769699,MS,Predicted
17/6/2021,9936.934811,MS,Predicted
18/6/2021,9965.099923,MS,Predicted
19/6/2021,9993.265035,MS,Predicted
20/6/2021,10021.43015,MS,Predicted
21/6/2021,10049.59526,MS,Predicted
22/6/2021,10077.76037,MS,Predicted
23/6/2021,10105.92548,MS,Predicted
24/6/2021,10134.09059,MS,Predicted
25/6/2021,10162.25571,MS,Predicted
26/6/2021,10190.42082,MS,Predicted
27/6/2021,10218.58593,MS,Predicted
28/6/2021,10246.75104,MS,Predicted
29/6/2021,10274.91615,MS,Predicted
30/6/2021,10303.08127,MS,Predicted
1/7/2021,10331.24638,MS,Predicted
2/7/2021,10359.41149,MS,Predicted
3/7/2021,10387.5766,MS,Predicted
4/7/2021,10415.74171,MS,Predicted
5/7/2021,10443.90682,MS,Predicted
6/7/2021,10472.07194,MS,Predicted
7/7/2021,10500.23705,MS,Predicted
8/7/2021,10528.40216,MS,Predicted
9/7/2021,10556.56727,MS,Predicted
10/7/2021,10584.73238,MS,Predicted
11/7/2021,10612.8975,MS,Predicted
12/7/2021,10641.06261,MS,Predicted
13/7/2021,10669.22772,MS,Predicted
14/7/2021,10697.39283,MS,Predicted
15/7/2021,10725.55794,MS,Predicted
16/7/2021,10753.72306,MS,Predicted
17/7/2021,10781.88817,MS,Predicted
18/7/2021,10810.05328,MS,Predicted
19/7/2021,10838.21839,MS,Predicted
20/7/2021,10866.3835,MS,Predicted
21/7/2021,10894.54861,MS,Predicted
22/7/2021,10922.71373,MS,Predicted
23/7/2021,10950.87884,MS,Predicted
24/7/2021,10979.04395,MS,Predicted
25/7/2021,11007.20906,MS,Predicted
26/7/2021,11035.37417,MS,Predicted
27/7/2021,11063.53929,MS,Predicted
28/7/2021,11091.7044,MS,Predicted
29/7/2021,11119.86951,MS,Predicted
30/7/2021,11148.03462,MS,Predicted
31/7/2021,11176.19973,MS,Predicted
1/8/2021,11204.36485,MS,Predicted
2/8/2021,11232.52996,MS,Predicted
3/8/2021,11260.69507,MS,Predicted
4/8/2021,11288.86018,MS,Predicted
5/8/2021,11317.02529,MS,Predicted
6/8/2021,11345.19041,MS,Predicted
7/8/2021,11373.35552,MS,Predicted
8/8/2021,11401.52063,MS,Predicted
9/8/2021,11429.68574,MS,Predicted
10/8/2021,11457.85085,MS,Predicted
11/8/2021,11486.01596,MS,Predicted
12/8/2021,11514.18108,MS,Predicted
13/8/2021,11542.34619,MS,Predicted
14/8/2021,11570.5113,MS,Predicted
15/8/2021,11598.67641,MS,Predicted
16/8/2021,11626.84152,MS,Predicted
17/8/2021,11655.00664,MS,Predicted
18/8/2021,11683.17175,MS,Predicted
19/8/2021,11711.33686,MS,Predicted
20/8/2021,11739.50197,MS,Predicted
21/8/2021,11767.66708,MS,Predicted
22/8/2021,11795.8322,MS,Predicted
23/8/2021,11823.99731,MS,Predicted
24/8/2021,11852.16242,MS,Predicted
25/8/2021,11880.32753,MS,Predicted
26/8/2021,11908.49264,MS,Predicted
27/8/2021,11936.65775,MS,Predicted
28/8/2021,11964.82287,MS,Predicted
29/8/2021,11992.98798,MS,Predicted
30/8/2021,12021.15309,MS,Predicted
31/8/2021,12049.3182,MS,Predicted
1/9/2021,12077.48331,MS,Predicted
2/9/2021,12105.64843,MS,Predicted
3/9/2021,12133.81354,MS,Predicted
4/9/2021,12161.97865,MS,Predicted
5/9/2021,12190.14376,MS,Predicted
6/9/2021,12218.30887,MS,Predicted
7/9/2021,12246.47399,MS,Predicted
8/9/2021,12274.6391,MS,Predicted
9/9/2021,12302.80421,MS,Predicted
10/9/2021,12330.96932,MS,Predicted
11/9/2021,12359.13443,MS,Predicted
12/9/2021,12387.29954,MS,Predicted
13/9/2021,12415.46466,MS,Predicted
14/9/2021,12443.62977,MS,Predicted
15/9/2021,12471.79488,MS,Predicted
16/9/2021,12499.95999,MS,Predicted
17/9/2021,12528.1251,MS,Predicted
18/9/2021,12556.29022,MS,Predicted
19/9/2021,12584.45533,MS,Predicted
20/9/2021,12612.62044,MS,Predicted
21/9/2021,12640.78555,MS,Predicted
22/9/2021,12668.95066,MS,Predicted
23/9/2021,12697.11578,MS,Predicted
24/9/2021,12725.28089,MS,Predicted
25/9/2021,12753.446,MS,Predicted
26/9/2021,12781.61111,MS,Predicted
27/9/2021,12809.77622,MS,Predicted
28/9/2021,12837.94133,MS,Predicted
29/9/2021,12866.10645,MS,Predicted
30/9/2021,12894.27156,MS,Predicted
1/10/2021,12922.43667,MS,Predicted
2/10/2021,12950.60178,MS,Predicted
3/10/2021,12978.76689,MS,Predicted
4/10/2021,13006.93201,MS,Predicted
5/10/2021,13035.09712,MS,Predicted
6/10/2021,13063.26223,MS,Predicted
7/10/2021,13091.42734,MS,Predicted
8/10/2021,13119.59245,MS,Predicted
9/10/2021,13147.75757,MS,Predicted
10/10/2021,13175.92268,MS,Predicted
11/10/2021,13204.08779,MS,Predicted
12/10/2021,13232.2529,MS,Predicted
13/10/2021,13260.41801,MS,Predicted
14/10/2021,13288.58312,MS,Predicted
15/10/2021,13316.74824,MS,Predicted
16/10/2021,13344.91335,MS,Predicted
17/10/2021,13373.07846,MS,Predicted
18/10/2021,13401.24357,MS,Predicted
19/10/2021,13429.40868,MS,Predicted
20/10/2021,13457.5738,MS,Predicted
21/10/2021,13485.73891,MS,Predicted
22/10/2021,13513.90402,MS,Predicted
23/10/2021,13542.06913,MS,Predicted
24/10/2021,13570.23424,MS,Predicted
25/10/2021,13598.39936,MS,Predicted
26/10/2021,13626.56447,MS,Predicted
27/10/2021,13654.72958,MS,Predicted
28/10/2021,13682.89469,MS,Predicted
29/10/2021,13711.0598,MS,Predicted
30/10/2021,13739.22491,MS,Predicted
31/10/2021,13767.39003,MS,Predicted
1/11/2021,13795.55514,MS,Predicted
2/11/2021,13823.72025,MS,Predicted
3/11/2021,13851.88536,MS,Predicted
4/11/2021,13880.05047,MS,Predicted
5/11/2021,13908.21559,MS,Predicted
6/11/2021,13936.3807,MS,Predicted
7/11/2021,13964.54581,MS,Predicted
8/11/2021,13992.71092,MS,Predicted
9/11/2021,14020.87603,MS,Predicted
10/11/2021,14049.04115,MS,Predicted
11/11/2021,14077.20626,MS,Predicted
12/11/2021,14105.37137,MS,Predicted
13/11/2021,14133.53648,MS,Predicted
14/11/2021,14161.70159,MS,Predicted
15/11/2021,14189.8667,MS,Predicted
16/11/2021,14218.03182,MS,Predicted
17/11/2021,14246.19693,MS,Predicted
18/11/2021,14274.36204,MS,Predicted
19/11/2021,14302.52715,MS,Predicted
20/11/2021,14330.69226,MS,Predicted
21/11/2021,14358.85738,MS,Predicted
22/11/2021,14387.02249,MS,Predicted
23/11/2021,14415.1876,MS,Predicted
24/11/2021,14443.35271,MS,Predicted
25/11/2021,14471.51782,MS,Predicted
26/11/2021,14499.68294,MS,Predicted
27/11/2021,14527.84805,MS,Predicted
28/11/2021,14556.01316,MS,Predicted
29/11/2021,14584.17827,MS,Predicted
30/11/2021,14612.34338,MS,Predicted
1/12/2021,14640.5085,MS,Predicted
2/12/2021,14668.67361,MS,Predicted
3/12/2021,14696.83872,MS,Predicted
4/12/2021,14725.00383,MS,Predicted
5/12/2021,14753.16894,MS,Predicted
6/12/2021,14781.33405,MS,Predicted
7/12/2021,14809.49917,MS,Predicted
8/12/2021,14837.66428,MS,Predicted
9/12/2021,14865.82939,MS,Predicted
10/12/2021,14893.9945,MS,Predicted
11/12/2021,14922.15961,MS,Predicted
12/12/2021,14950.32473,MS,Predicted
13/12/2021,14978.48984,MS,Predicted
14/12/2021,15006.65495,MS,Predicted
15/12/2021,15034.82006,MS,Predicted
16/12/2021,15062.98517,MS,Predicted
17/12/2021,15091.15029,MS,Predicted
18/12/2021,15119.3154,MS,Predicted
19/12/2021,15147.48051,MS,Predicted
20/12/2021,15175.64562,MS,Predicted
21/12/2021,15203.81073,MS,Predicted
22/12/2021,15231.97584,MS,Predicted
23/12/2021,15260.14096,MS,Predicted
24/12/2021,15288.30607,MS,Predicted
25/12/2021,15316.47118,MS,Predicted
26/12/2021,15344.63629,MS,Predicted
27/12/2021,15372.8014,MS,Predicted
28/12/2021,15400.96652,MS,Predicted
29/12/2021,15429.13163,MS,Predicted
30/12/2021,15457.29674,MS,Predicted
31/12/2021,15485.46185,MS,Predicted
7/3/2020,0,MT,Historical
8/3/2020,0,MT,Historical
9/3/2020,0,MT,Historical
10/3/2020,0,MT,Historical
11/3/2020,0,MT,Historical
12/3/2020,0,MT,Historical
13/3/2020,0,MT,Historical
14/3/2020,0,MT,Historical
15/3/2020,0,MT,Historical
16/3/2020,0,MT,Historical
17/3/2020,0,MT,Historical
18/3/2020,0,MT,Historical
19/3/2020,0,MT,Historical
20/3/2020,0,MT,Historical
21/3/2020,0,MT,Historical
22/3/2020,0,MT,Historical
23/3/2020,0,MT,Historical
24/3/2020,0,MT,Historical
25/3/2020,0,MT,Historical
26/3/2020,0,MT,Historical
27/3/2020,0,MT,Historical
28/3/2020,1,MT,Historical
29/3/2020,1,MT,Historical
30/3/2020,4,MT,Historical
31/3/2020,4,MT,Historical
1/4/2020,5,MT,Historical
2/4/2020,5,MT,Historical
3/4/2020,5,MT,Historical
4/4/2020,5,MT,Historical
5/4/2020,6,MT,Historical
6/4/2020,6,MT,Historical
7/4/2020,6,MT,Historical
8/4/2020,6,MT,Historical
9/4/2020,6,MT,Historical
10/4/2020,6,MT,Historical
11/4/2020,6,MT,Historical
12/4/2020,6,MT,Historical
13/4/2020,7,MT,Historical
14/4/2020,7,MT,Historical
15/4/2020,7,MT,Historical
16/4/2020,7,MT,Historical
17/4/2020,8,MT,Historical
18/4/2020,10,MT,Historical
19/4/2020,10,MT,Historical
20/4/2020,10,MT,Historical
21/4/2020,12,MT,Historical
22/4/2020,14,MT,Historical
23/4/2020,14,MT,Historical
24/4/2020,14,MT,Historical
25/4/2020,14,MT,Historical
26/4/2020,14,MT,Historical
27/4/2020,14,MT,Historical
28/4/2020,15,MT,Historical
29/4/2020,16,MT,Historical
30/4/2020,16,MT,Historical
1/5/2020,16,MT,Historical
2/5/2020,16,MT,Historical
3/5/2020,16,MT,Historical
4/5/2020,16,MT,Historical
5/5/2020,16,MT,Historical
6/5/2020,16,MT,Historical
7/5/2020,16,MT,Historical
8/5/2020,16,MT,Historical
9/5/2020,16,MT,Historical
10/5/2020,16,MT,Historical
11/5/2020,16,MT,Historical
12/5/2020,16,MT,Historical
13/5/2020,16,MT,Historical
14/5/2020,16,MT,Historical
15/5/2020,16,MT,Historical
16/5/2020,16,MT,Historical
17/5/2020,16,MT,Historical
18/5/2020,16,MT,Historical
19/5/2020,16,MT,Historical
20/5/2020,16,MT,Historical
21/5/2020,16,MT,Historical
22/5/2020,16,MT,Historical
23/5/2020,16,MT,Historical
24/5/2020,16,MT,Historical
25/5/2020,16,MT,Historical
26/5/2020,17,MT,Historical
27/5/2020,17,MT,Historical
28/5/2020,17,MT,Historical
29/5/2020,17,MT,Historical
30/5/2020,17,MT,Historical
31/5/2020,17,MT,Historical
1/6/2020,17,MT,Historical
2/6/2020,17,MT,Historical
3/6/2020,17,MT,Historical
4/6/2020,17,MT,Historical
5/6/2020,18,MT,Historical
6/6/2020,18,MT,Historical
7/6/2020,18,MT,Historical
8/6/2020,18,MT,Historical
9/6/2020,18,MT,Historical
10/6/2020,18,MT,Historical
11/6/2020,18,MT,Historical
12/6/2020,18,MT,Historical
13/6/2020,18,MT,Historical
14/6/2020,19,MT,Historical
15/6/2020,19,MT,Historical
16/6/2020,19,MT,Historical
17/6/2020,20,MT,Historical
18/6/2020,20,MT,Historical
19/6/2020,20,MT,Historical
20/6/2020,20,MT,Historical
21/6/2020,20,MT,Historical
22/6/2020,21,MT,Historical
23/6/2020,21,MT,Historical
24/6/2020,21,MT,Historical
25/6/2020,21,MT,Historical
26/6/2020,22,MT,Historical
27/6/2020,22,MT,Historical
28/6/2020,22,MT,Historical
29/6/2020,22,MT,Historical
30/6/2020,22,MT,Historical
1/7/2020,22,MT,Historical
2/7/2020,22,MT,Historical
3/7/2020,23,MT,Historical
4/7/2020,23,MT,Historical
5/7/2020,23,MT,Historical
6/7/2020,23,MT,Historical
7/7/2020,23,MT,Historical
8/7/2020,23,MT,Historical
9/7/2020,25,MT,Historical
10/7/2020,28,MT,Historical
11/7/2020,29,MT,Historical
12/7/2020,29,MT,Historical
13/7/2020,32,MT,Historical
14/7/2020,34,MT,Historical
15/7/2020,34,MT,Historical
16/7/2020,35,MT,Historical
17/7/2020,37,MT,Historical
18/7/2020,37,MT,Historical
19/7/2020,37,MT,Historical
20/7/2020,39,MT,Historical
21/7/2020,40,MT,Historical
22/7/2020,42,MT,Historical
23/7/2020,43,MT,Historical
24/7/2020,46,MT,Historical
25/7/2020,46,MT,Historical
26/7/2020,46,MT,Historical
27/7/2020,47,MT,Historical
28/7/2020,51,MT,Historical
29/7/2020,54,MT,Historical
30/7/2020,55,MT,Historical
31/7/2020,60,MT,Historical
1/8/2020,61,MT,Historical
2/8/2020,61,MT,Historical
3/8/2020,64,MT,Historical
4/8/2020,64,MT,Historical
5/8/2020,65,MT,Historical
6/8/2020,65,MT,Historical
7/8/2020,70,MT,Historical
8/8/2020,75,MT,Historical
9/8/2020,75,MT,Historical
10/8/2020,75,MT,Historical
11/8/2020,77,MT,Historical
12/8/2020,80,MT,Historical
13/8/2020,81,MT,Historical
14/8/2020,81,MT,Historical
15/8/2020,82,MT,Historical
16/8/2020,82,MT,Historical
17/8/2020,82,MT,Historical
18/8/2020,84,MT,Historical
19/8/2020,84,MT,Historical
20/8/2020,89,MT,Historical
21/8/2020,89,MT,Historical
22/8/2020,90,MT,Historical
23/8/2020,90,MT,Historical
24/8/2020,91,MT,Historical
25/8/2020,97,MT,Historical
26/8/2020,98,MT,Historical
27/8/2020,98,MT,Historical
28/8/2020,100,MT,Historical
29/8/2020,104,MT,Historical
30/8/2020,104,MT,Historical
31/8/2020,104,MT,Historical
1/9/2020,105,MT,Historical
2/9/2020,109,MT,Historical
3/9/2020,111,MT,Historical
4/9/2020,114,MT,Historical
