"date","state","death","deathIncrease","hospitalizedIncrease","inIcuCurrently","positive","positiveIncrease","totalTestResults","totalTestResultsIncrease","totalTestsViral","totalTestsViralIncrease","recovered","State","Income per capital","Democratic advantage","POP_DENS","POP","Year","Month","Temp","Stay at Home Order","Mandatory Quarantine for Travelers","Face Covering Requirement"
2020-12-17,"WV",1071,32,0,206,68485,1636,1364955,14541,1353347,14246,45582,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2020,12,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-12-18,"WV",1091,20,0,193,69751,1266,1377072,12117,1365174,11827,46632,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2020,12,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-12-19,"WV",1122,31,0,179,71215,1464,1390401,13329,1378211,13037,47844,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2020,12,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-12-20,"WV",1128,6,0,174,72342,1127,1398549,8148,1386096,7885,48580,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2020,12,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-12-21,"WV",1129,1,0,167,73337,995,1409130,10581,1396471,10375,49331,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2020,12,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-12-22,"WV",1171,42,0,175,74737,1400,1417184,8054,1404107,7636,50702,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2020,12,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-12-23,"WV",1194,23,0,175,75936,1199,1423899,6715,1410382,6275,51916,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2020,12,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-12-24,"WV",1228,34,0,170,77239,1303,1436290,12391,1422569,12187,53054,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2020,12,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-12-25,"WV",1247,19,0,181,78836,1597,1450024,13734,1435906,13337,53729,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2020,12,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-12-26,"WV",1253,6,0,188,80177,1341,1461631,11607,1447287,11381,54295,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2020,12,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-12-27,"WV",1254,1,0,186,80710,533,1466530,4899,1452115,4828,55019,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2020,12,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-12-28,"WV",1263,9,0,200,81436,726,1471430,4900,1456625,4510,55900,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2020,12,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-12-29,"WV",1284,21,0,213,82773,1337,1483446,12016,1468110,11485,57225,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2020,12,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-12-30,"WV",1318,34,0,209,84225,1452,1495094,11648,1479263,11153,58474,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2020,12,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-12-31,"WV",1338,20,0,206,85334,1109,1514520,19426,1498692,19429,59508,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2020,12,NA,"No Restrictions","No Restrictions","Required for General Public"
2021-01-01,"WV",1361,23,0,211,87820,2486,1535487,20967,1518917,20225,60316,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2021,1,NA,"No Restrictions","No Restrictions","Required for General Public"
2021-01-02,"WV",1373,12,0,205,89327,1507,1552160,16673,1535296,16379,61120,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2021,1,NA,"No Restrictions","No Restrictions","Required for General Public"
2021-01-03,"WV",1376,3,0,202,91058,1731,1560022,7862,1542793,7497,62264,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2021,1,NA,"No Restrictions","No Restrictions","Required for General Public"
2021-01-04,"WV",1396,20,0,205,91886,828,1566412,6390,1548855,6062,63128,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2021,1,NA,"No Restrictions","No Restrictions","Required for General Public"
2021-01-05,"WV",1442,46,0,214,93162,1276,1576908,10496,1558860,10005,64404,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2021,1,NA,"No Restrictions","No Restrictions","Required for General Public"
2021-01-06,"WV",1481,39,0,217,94678,1516,1588859,11951,1570248,11388,65571,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2021,1,NA,"No Restrictions","No Restrictions","Required for General Public"
2021-01-07,"WV",1518,37,0,219,96002,1324,1606517,17658,1587748,17500,66881,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2021,1,NA,"No Restrictions","No Restrictions","Required for General Public"
2021-01-08,"WV",1554,36,0,208,97898,1896,1629977,23460,1610917,23169,68155,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2021,1,NA,"No Restrictions","No Restrictions","Required for General Public"
2021-01-09,"WV",1570,16,0,200,99778,1880,1649119,19142,1629749,18832,69228,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2021,1,NA,"No Restrictions","No Restrictions","Required for General Public"
2021-01-10,"WV",1582,12,0,214,101212,1434,1662374,13255,1643013,13264,70382,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2021,1,NA,"No Restrictions","No Restrictions","Required for General Public"
2021-01-11,"WV",1594,12,0,212,102282,1070,1674403,12029,1654561,11548,71431,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2021,1,NA,"No Restrictions","No Restrictions","Required for General Public"
2021-01-12,"WV",1634,40,0,203,103203,921,1684532,10129,1664418,9857,72992,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2021,1,NA,"No Restrictions","No Restrictions","Required for General Public"
2021-01-13,"WV",1671,37,0,204,104392,1189,1697113,12581,1676606,12188,74739,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2021,1,NA,"No Restrictions","No Restrictions","Required for General Public"
2021-01-14,"WV",1702,31,0,187,105219,827,1711057,13944,1690407,13801,76272,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2021,1,NA,"No Restrictions","No Restrictions","Required for General Public"
2021-01-15,"WV",1733,31,0,195,106649,1430,1732732,21675,1711796,21389,77900,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2021,1,NA,"No Restrictions","No Restrictions","Required for General Public"
2021-01-16,"WV",1761,28,0,190,108124,1475,1759981,27249,1738808,27012,79109,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2021,1,NA,"No Restrictions","No Restrictions","Required for General Public"
2021-01-17,"WV",1776,15,0,178,108821,697,1767500,7519,1746224,7416,80187,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2021,1,NA,"No Restrictions","No Restrictions","Required for General Public"
2021-01-18,"WV",1784,8,0,172,109809,988,1783280,15780,1761905,15681,81248,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2021,1,NA,"No Restrictions","No Restrictions","Required for General Public"
2021-01-19,"WV",1815,31,0,162,110820,1011,1796329,13049,1774658,12753,82330,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2021,1,NA,"No Restrictions","No Restrictions","Required for General Public"
2021-01-20,"WV",1836,21,0,161,111677,857,1806753,10424,1784787,10129,83624,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2021,1,NA,"No Restrictions","No Restrictions","Required for General Public"
2021-01-21,"WV",1849,13,0,167,112617,940,1823504,16751,1801381,16594,85031,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2021,1,NA,"No Restrictions","No Restrictions","Required for General Public"
2021-01-22,"WV",1856,7,0,167,113615,998,1842666,19162,1820409,19028,86417,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2021,1,NA,"No Restrictions","No Restrictions","Required for General Public"
2021-01-23,"WV",1872,16,0,160,114752,1137,1853803,11137,1831351,10942,88024,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2021,1,NA,"No Restrictions","No Restrictions","Required for General Public"
2021-01-24,"WV",1895,23,0,151,115307,555,1860337,6534,1837747,6396,88933,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2021,1,NA,"No Restrictions","No Restrictions","Required for General Public"
2021-01-25,"WV",1899,4,0,151,115839,532,1865450,5113,1842725,4978,89575,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2021,1,NA,"No Restrictions","No Restrictions","Required for General Public"
2021-01-26,"WV",1928,29,0,152,116978,1139,1880328,14878,1857255,14530,90875,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2021,1,NA,"No Restrictions","No Restrictions","Required for General Public"
2021-01-27,"WV",1953,25,0,137,117775,797,1890498,10170,1867235,9980,92251,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2021,1,NA,"No Restrictions","No Restrictions","Required for General Public"
2021-01-28,"WV",1983,30,0,140,118562,787,1906307,15809,1882860,15625,93439,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2021,1,NA,"No Restrictions","No Restrictions","Required for General Public"
2021-01-29,"WV",2006,23,0,138,119467,905,1922809,16502,1899155,16295,94891,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2021,1,NA,"No Restrictions","No Restrictions","Required for General Public"
2021-01-30,"WV",2015,9,0,132,120340,873,1936860,14051,1913068,13913,96518,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2021,1,NA,"No Restrictions","No Restrictions","Required for General Public"
2021-01-31,"WV",2024,9,0,128,121001,661,1945579,8719,1921654,8586,97782,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2021,1,NA,"No Restrictions","No Restrictions","Required for General Public"
2021-02-01,"WV",2028,4,0,118,121425,424,1950731,5152,1926680,5026,98782,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2021,2,NA,"No Restrictions","No Restrictions","Required for General Public"
2021-02-02,"WV",2031,3,0,131,121935,510,1959437,8706,1935299,8619,99857,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2021,2,NA,"No Restrictions","No Restrictions","Required for General Public"
2021-02-03,"WV",2058,27,0,129,122470,535,1968138,8701,1943848,8549,101200,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2021,2,NA,"No Restrictions","No Restrictions","Required for General Public"
2021-02-04,"WV",2080,22,0,109,123044,574,1980208,12070,1955795,11947,102495,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2021,2,NA,"No Restrictions","No Restrictions","Required for General Public"
2021-02-05,"WV",2100,20,0,116,123641,597,1994950,14742,1970429,14634,103780,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2021,2,NA,"No Restrictions","No Restrictions","Required for General Public"
2021-02-06,"WV",2119,19,0,115,124190,549,2007725,12775,1983050,12621,105185,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2021,2,NA,"No Restrictions","No Restrictions","Required for General Public"
2021-02-07,"WV",2129,10,0,115,124708,518,2017141,9416,1992366,9316,106442,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2021,2,NA,"No Restrictions","No Restrictions","Required for General Public"
2021-02-08,"WV",2131,2,0,107,125106,398,2024166,7025,1999295,6929,107418,"West Virginia",42858.3354764462,-4,1391.77141703266,551392,2021,2,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-03-01,"WY",NA,0,0,NA,NA,0,1,0,1,1,NA,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,3,32.66,NA,NA,NA
2020-03-02,"WY",NA,0,0,NA,NA,0,1,0,1,0,NA,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,3,32.66,NA,NA,NA
2020-03-03,"WY",NA,0,0,NA,NA,0,1,0,1,0,NA,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,3,32.66,NA,NA,NA
2020-03-04,"WY",NA,0,0,NA,NA,0,4,3,4,3,NA,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,3,32.66,NA,NA,NA
2020-03-05,"WY",NA,0,0,NA,NA,0,8,4,8,4,NA,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,3,32.66,NA,NA,NA
2020-03-06,"WY",NA,0,0,NA,NA,0,8,0,8,0,NA,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,3,32.66,NA,NA,NA
2020-03-07,"WY",NA,0,0,NA,0,0,8,0,8,0,NA,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,3,32.66,NA,NA,NA
2020-03-08,"WY",NA,0,0,NA,0,0,9,1,9,1,NA,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,3,32.66,NA,NA,NA
2020-03-09,"WY",NA,0,0,NA,0,0,19,10,19,10,NA,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,3,32.66,NA,NA,NA
2020-03-10,"WY",NA,0,0,NA,0,0,26,7,26,7,NA,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,3,32.66,NA,NA,NA
2020-03-11,"WY",NA,0,0,NA,0,0,37,11,37,11,NA,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,3,32.66,NA,NA,NA
2020-03-12,"WY",NA,0,0,NA,1,1,75,38,75,38,NA,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,3,32.66,NA,NA,NA
2020-03-13,"WY",NA,0,0,NA,1,0,108,33,108,33,NA,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,3,32.66,NA,NA,NA
2020-03-14,"WY",NA,0,0,NA,2,1,151,43,151,43,NA,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,3,32.66,NA,NA,NA
2020-03-15,"WY",NA,0,0,NA,3,1,178,27,178,27,NA,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,3,32.66,NA,NA,NA
2020-03-16,"WY",NA,0,0,NA,3,0,300,122,300,122,NA,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,3,32.66,NA,NA,NA
2020-03-17,"WY",NA,0,0,NA,10,7,461,161,461,161,NA,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,3,32.66,NA,NA,NA
2020-03-18,"WY",NA,0,0,NA,15,5,601,140,601,140,NA,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,3,32.66,NA,NA,NA
2020-03-19,"WY",NA,0,0,NA,18,3,744,143,744,143,NA,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,3,32.66,NA,NA,NA
2020-03-20,"WY",NA,0,0,NA,19,1,942,198,942,198,NA,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,3,32.66,NA,NA,NA
2020-03-21,"WY",NA,0,0,NA,23,4,1020,78,1020,78,NA,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,3,32.66,NA,NA,NA
2020-03-22,"WY",NA,0,0,NA,24,1,1086,66,1086,66,NA,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,3,32.66,NA,NA,NA
2020-03-23,"WY",NA,0,0,NA,26,2,1307,221,1307,221,NA,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,3,32.66,NA,NA,NA
2020-03-24,"WY",NA,0,0,NA,29,3,1467,160,1467,160,NA,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,3,32.66,NA,NA,NA
2020-03-25,"WY",NA,0,0,NA,44,15,1733,266,1733,266,7,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,3,32.66,NA,NA,NA
2020-03-26,"WY",NA,0,0,NA,53,9,1977,244,1977,244,12,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,3,32.66,NA,NA,NA
2020-03-27,"WY",0,0,11,NA,70,17,2204,227,2204,227,17,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,3,32.66,NA,NA,NA
2020-03-28,"WY",0,0,3,NA,82,12,2306,102,2306,102,18,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,3,32.66,NA,NA,NA
2020-03-29,"WY",0,0,1,NA,86,4,2384,78,2384,78,20,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,3,32.66,NA,NA,NA
2020-03-30,"WY",0,0,2,NA,94,8,2641,257,2641,257,24,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,3,32.66,NA,NA,NA
2020-03-31,"WY",0,0,0,NA,109,15,2922,281,2922,281,26,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,3,32.66,NA,NA,NA
2020-04-01,"WY",0,0,1,NA,130,21,3238,316,3238,316,31,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,4,36.93,NA,NA,NA
2020-04-02,"WY",0,0,1,NA,150,20,3663,425,3663,425,31,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,4,36.93,NA,NA,NA
2020-04-03,"WY",0,0,2,NA,162,12,4067,404,4067,404,37,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,4,36.93,NA,NA,NA
2020-04-04,"WY",0,0,2,NA,187,25,4232,165,4232,165,49,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,4,36.93,NA,NA,NA
2020-04-05,"WY",0,0,0,NA,197,10,4380,148,4380,148,50,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,4,36.93,NA,NA,NA
2020-04-06,"WY",0,0,0,NA,210,13,4813,433,4813,433,52,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,4,36.93,NA,NA,NA
2020-04-07,"WY",0,0,10,NA,216,6,5180,367,5180,367,62,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,4,36.93,NA,NA,NA
2020-04-08,"WY",0,0,0,NA,303,87,5459,279,5459,279,62,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,4,36.93,NA,NA,NA
2020-04-09,"WY",0,0,1,NA,320,17,5787,328,5787,328,94,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,4,36.93,NA,NA,NA
2020-04-10,"WY",0,0,3,NA,340,20,6059,272,6059,272,105,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,4,36.93,NA,NA,NA
2020-04-11,"WY",0,0,0,NA,343,3,6163,104,6163,104,129,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,4,36.93,NA,NA,NA
2020-04-12,"WY",0,0,3,NA,364,21,6210,47,6210,47,137,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,4,36.93,NA,NA,NA
2020-04-13,"WY",1,1,1,NA,373,9,6524,314,6524,314,138,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,4,36.93,NA,NA,NA
2020-04-14,"WY",1,0,2,NA,383,10,6831,307,6831,307,140,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,4,36.93,NA,NA,NA
2020-04-15,"WY",2,1,0,NA,393,10,7066,235,7066,235,129,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,4,36.93,NA,NA,NA
2020-04-16,"WY",2,0,0,NA,401,8,7306,240,7306,240,148,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,4,36.93,NA,NA,NA
2020-04-17,"WY",2,0,0,NA,412,11,7602,296,7602,296,148,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,4,36.93,NA,NA,NA
2020-04-18,"WY",2,0,7,NA,422,10,7701,99,7701,99,206,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,4,36.93,NA,NA,NA
2020-04-19,"WY",2,0,0,NA,426,4,7784,83,7784,83,227,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,4,36.93,NA,NA,NA
2020-04-20,"WY",2,0,1,NA,428,2,8083,299,8083,299,233,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,4,36.93,NA,NA,NA
2020-04-21,"WY",6,4,1,NA,441,13,8380,297,8380,297,237,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,4,36.93,NA,NA,NA
2020-04-22,"WY",6,0,0,NA,447,6,8669,289,8669,289,254,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,4,36.93,NA,NA,NA
2020-04-23,"WY",7,1,0,NA,453,6,8938,269,8938,269,275,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,4,36.93,NA,NA,NA
2020-04-24,"WY",7,0,2,NA,473,20,9356,418,9356,418,321,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,4,36.93,NA,NA,NA
2020-04-25,"WY",7,0,0,NA,491,18,9453,97,9453,97,321,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,4,36.93,NA,NA,NA
2020-04-26,"WY",7,0,0,NA,502,11,9530,77,9530,77,334,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,4,36.93,NA,NA,NA
2020-04-27,"WY",7,0,0,NA,520,18,10111,581,10111,581,342,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,4,36.93,NA,NA,NA
2020-04-28,"WY",7,0,2,NA,536,16,10782,671,10782,671,343,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,4,36.93,NA,NA,NA
2020-04-29,"WY",7,0,0,NA,544,8,11226,444,11226,444,362,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,4,36.93,NA,NA,NA
2020-04-30,"WY",7,0,0,NA,559,15,11660,434,11660,434,371,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,4,36.93,NA,NA,NA
2020-05-01,"WY",7,0,0,NA,566,7,12279,619,12279,619,373,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,5,49.68,NA,NA,NA
2020-05-02,"WY",7,0,2,NA,579,13,12402,123,12402,123,387,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,5,49.68,NA,NA,NA
2020-05-03,"WY",7,0,2,NA,586,7,12528,126,12528,126,391,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,5,49.68,NA,NA,NA
2020-05-04,"WY",7,0,0,NA,596,10,13108,580,13108,580,391,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,5,49.68,NA,NA,NA
2020-05-05,"WY",7,0,0,NA,604,8,13549,441,13549,441,405,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,5,49.68,NA,NA,NA
2020-05-06,"WY",7,0,0,NA,631,27,14149,600,14149,600,409,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,5,49.68,NA,NA,NA
2020-05-07,"WY",7,0,-1,NA,635,4,14677,528,14677,528,416,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,5,49.68,NA,NA,NA
2020-05-08,"WY",7,0,1,NA,644,9,15159,482,15159,482,428,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,5,49.68,NA,NA,NA
2020-05-09,"WY",7,0,4,NA,653,9,15287,128,15287,128,438,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,5,49.68,NA,NA,NA
2020-05-10,"WY",7,0,1,NA,662,9,15390,103,15390,103,443,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,5,49.68,NA,NA,NA
2020-05-11,"WY",7,0,1,NA,669,7,16006,616,16006,616,443,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,5,49.68,NA,NA,NA
2020-05-12,"WY",7,0,1,NA,675,6,16514,508,16514,508,477,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,5,49.68,NA,NA,NA
2020-05-13,"WY",7,0,0,NA,688,13,17013,499,17013,499,477,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,5,49.68,NA,NA,NA
2020-05-14,"WY",7,0,0,NA,701,13,17586,573,17586,573,480,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,5,49.68,NA,NA,NA
2020-05-15,"WY",7,0,1,NA,716,15,18240,654,18240,654,487,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,5,49.68,NA,NA,NA
2020-05-16,"WY",7,0,1,NA,741,25,18462,222,18462,222,496,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,5,49.68,NA,NA,NA
2020-05-17,"WY",8,1,1,NA,754,13,18569,107,18569,107,498,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,5,49.68,NA,NA,NA
2020-05-18,"WY",8,0,3,NA,766,12,19225,656,19225,656,498,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,5,49.68,NA,NA,NA
2020-05-19,"WY",10,2,0,NA,776,10,19870,645,19870,645,504,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,5,49.68,NA,NA,NA
2020-05-20,"WY",11,1,1,NA,787,11,20472,602,20472,602,528,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,5,49.68,NA,NA,NA
2020-05-21,"WY",11,0,1,NA,801,14,21395,923,21395,923,534,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,5,49.68,NA,NA,NA
2020-05-22,"WY",12,1,1,NA,803,2,22175,780,22175,780,551,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,5,49.68,NA,NA,NA
2020-05-23,"WY",12,0,1,NA,813,10,22368,193,22368,193,551,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,5,49.68,NA,NA,NA
2020-05-24,"WY",12,0,1,NA,838,25,22524,156,22524,156,556,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,5,49.68,NA,NA,NA
2020-05-25,"WY",12,0,1,NA,843,5,22700,176,22700,176,575,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,5,49.68,NA,NA,NA
2020-05-26,"WY",13,1,3,NA,850,7,23541,841,23541,841,607,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,5,49.68,NA,NA,NA
2020-05-27,"WY",13,0,0,NA,860,10,24516,975,24516,975,607,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,5,49.68,NA,NA,NA
2020-05-28,"WY",15,2,0,NA,876,16,26385,1869,26385,1869,624,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,5,49.68,NA,NA,NA
2020-05-29,"WY",15,0,2,NA,891,15,27081,696,27081,696,634,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,5,49.68,NA,NA,NA
2020-05-30,"WY",16,1,1,NA,898,7,27222,141,27222,141,658,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,5,49.68,NA,NA,NA
2020-05-31,"WY",16,0,0,NA,903,5,27425,203,27425,203,658,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,5,49.68,NA,NA,NA
2020-06-01,"WY",17,1,1,NA,910,7,28235,810,28235,810,667,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,6,59.13,NA,NA,NA
2020-06-02,"WY",17,0,0,NA,912,2,28930,695,28930,695,667,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,6,59.13,NA,NA,NA
2020-06-03,"WY",17,0,1,NA,915,3,29531,601,29531,601,714,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,6,59.13,NA,NA,NA
2020-06-04,"WY",17,0,0,NA,921,6,30418,887,30418,887,714,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,6,59.13,NA,NA,NA
2020-06-05,"WY",17,0,3,NA,933,12,31013,595,31013,595,755,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,6,59.13,NA,NA,NA
2020-06-06,"WY",17,0,0,NA,939,6,31110,97,31110,97,757,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,6,59.13,NA,NA,NA
2020-06-07,"WY",17,0,0,NA,947,8,31208,98,31208,98,757,"Wyoming",62387.5204352186,-29,1876.08840914932,364993,2020,6,59.13,NA,NA,NA
