date,positive,state,is_predict
26/10/2021,1323481.929,SC,Predicted
27/10/2021,1326769.807,SC,Predicted
28/10/2021,1330057.684,SC,Predicted
29/10/2021,1333345.562,SC,Predicted
30/10/2021,1336633.439,SC,Predicted
31/10/2021,1339921.317,SC,Predicted
1/11/2021,1343209.194,SC,Predicted
2/11/2021,1346497.072,SC,Predicted
3/11/2021,1349784.95,SC,Predicted
4/11/2021,1353072.827,SC,Predicted
5/11/2021,1356360.705,SC,Predicted
6/11/2021,1359648.582,SC,Predicted
7/11/2021,1362936.46,SC,Predicted
8/11/2021,1366224.338,SC,Predicted
9/11/2021,1369512.215,SC,Predicted
10/11/2021,1372800.093,SC,Predicted
11/11/2021,1376087.97,SC,Predicted
12/11/2021,1379375.848,SC,Predicted
13/11/2021,1382663.725,SC,Predicted
14/11/2021,1385951.603,SC,Predicted
15/11/2021,1389239.481,SC,Predicted
16/11/2021,1392527.358,SC,Predicted
17/11/2021,1395815.236,SC,Predicted
18/11/2021,1399103.113,SC,Predicted
19/11/2021,1402390.991,SC,Predicted
20/11/2021,1405678.868,SC,Predicted
21/11/2021,1408966.746,SC,Predicted
22/11/2021,1412254.624,SC,Predicted
23/11/2021,1415542.501,SC,Predicted
24/11/2021,1418830.379,SC,Predicted
25/11/2021,1422118.256,SC,Predicted
26/11/2021,1425406.134,SC,Predicted
27/11/2021,1428694.011,SC,Predicted
28/11/2021,1431981.889,SC,Predicted
29/11/2021,1435269.767,SC,Predicted
30/11/2021,1438557.644,SC,Predicted
1/12/2021,1441845.522,SC,Predicted
2/12/2021,1445133.399,SC,Predicted
3/12/2021,1448421.277,SC,Predicted
4/12/2021,1451709.155,SC,Predicted
5/12/2021,1454997.032,SC,Predicted
6/12/2021,1458284.91,SC,Predicted
7/12/2021,1461572.787,SC,Predicted
8/12/2021,1464860.665,SC,Predicted
9/12/2021,1468148.542,SC,Predicted
10/12/2021,1471436.42,SC,Predicted
11/12/2021,1474724.298,SC,Predicted
12/12/2021,1478012.175,SC,Predicted
13/12/2021,1481300.053,SC,Predicted
14/12/2021,1484587.93,SC,Predicted
15/12/2021,1487875.808,SC,Predicted
16/12/2021,1491163.685,SC,Predicted
17/12/2021,1494451.563,SC,Predicted
18/12/2021,1497739.441,SC,Predicted
19/12/2021,1501027.318,SC,Predicted
20/12/2021,1504315.196,SC,Predicted
21/12/2021,1507603.073,SC,Predicted
22/12/2021,1510890.951,SC,Predicted
23/12/2021,1514178.829,SC,Predicted
24/12/2021,1517466.706,SC,Predicted
25/12/2021,1520754.584,SC,Predicted
26/12/2021,1524042.461,SC,Predicted
27/12/2021,1527330.339,SC,Predicted
28/12/2021,1530618.216,SC,Predicted
29/12/2021,1533906.094,SC,Predicted
30/12/2021,1537193.972,SC,Predicted
31/12/2021,1540481.849,SC,Predicted
7/3/2020,0,SD,Historical
8/3/2020,0,SD,Historical
9/3/2020,0,SD,Historical
10/3/2020,0,SD,Historical
11/3/2020,5,SD,Historical
12/3/2020,8,SD,Historical
13/3/2020,9,SD,Historical
14/3/2020,9,SD,Historical
15/3/2020,9,SD,Historical
16/3/2020,10,SD,Historical
17/3/2020,11,SD,Historical
18/3/2020,11,SD,Historical
19/3/2020,11,SD,Historical
20/3/2020,14,SD,Historical
21/3/2020,14,SD,Historical
22/3/2020,21,SD,Historical
23/3/2020,28,SD,Historical
24/3/2020,30,SD,Historical
25/3/2020,41,SD,Historical
26/3/2020,46,SD,Historical
27/3/2020,58,SD,Historical
28/3/2020,68,SD,Historical
29/3/2020,90,SD,Historical
30/3/2020,101,SD,Historical
31/3/2020,108,SD,Historical
1/4/2020,129,SD,Historical
2/4/2020,165,SD,Historical
3/4/2020,187,SD,Historical
4/4/2020,212,SD,Historical
5/4/2020,240,SD,Historical
6/4/2020,288,SD,Historical
7/4/2020,320,SD,Historical
8/4/2020,393,SD,Historical
9/4/2020,447,SD,Historical
10/4/2020,536,SD,Historical
11/4/2020,626,SD,Historical
12/4/2020,730,SD,Historical
13/4/2020,868,SD,Historical
14/4/2020,988,SD,Historical
15/4/2020,1168,SD,Historical
16/4/2020,1311,SD,Historical
17/4/2020,1411,SD,Historical
18/4/2020,1542,SD,Historical
19/4/2020,1635,SD,Historical
20/4/2020,1685,SD,Historical
21/4/2020,1755,SD,Historical
22/4/2020,1858,SD,Historical
23/4/2020,1956,SD,Historical
24/4/2020,2040,SD,Historical
25/4/2020,2147,SD,Historical
26/4/2020,2212,SD,Historical
27/4/2020,2245,SD,Historical
28/4/2020,2313,SD,Historical
29/4/2020,2373,SD,Historical
30/4/2020,2449,SD,Historical
1/5/2020,2525,SD,Historical
2/5/2020,2588,SD,Historical
3/5/2020,2631,SD,Historical
4/5/2020,2668,SD,Historical
5/5/2020,2721,SD,Historical
6/5/2020,2779,SD,Historical
7/5/2020,2905,SD,Historical
8/5/2020,3144,SD,Historical
9/5/2020,3393,SD,Historical
10/5/2020,3517,SD,Historical
11/5/2020,3614,SD,Historical
12/5/2020,3663,SD,Historical
13/5/2020,3732,SD,Historical
14/5/2020,3792,SD,Historical
15/5/2020,3887,SD,Historical
16/5/2020,3959,SD,Historical
17/5/2020,3987,SD,Historical
18/5/2020,4027,SD,Historical
19/5/2020,4085,SD,Historical
20/5/2020,4177,SD,Historical
21/5/2020,4250,SD,Historical
22/5/2020,4356,SD,Historical
23/5/2020,4468,SD,Historical
24/5/2020,4563,SD,Historical
25/5/2020,4586,SD,Historical
26/5/2020,4653,SD,Historical
27/5/2020,4710,SD,Historical
28/5/2020,4793,SD,Historical
29/5/2020,4866,SD,Historical
30/5/2020,4960,SD,Historical
31/5/2020,4993,SD,Historical
1/6/2020,5034,SD,Historical
2/6/2020,5067,SD,Historical
3/6/2020,5162,SD,Historical
4/6/2020,5247,SD,Historical
5/6/2020,5277,SD,Historical
6/6/2020,5367,SD,Historical
7/6/2020,5438,SD,Historical
8/6/2020,5471,SD,Historical
9/6/2020,5523,SD,Historical
10/6/2020,5604,SD,Historical
11/6/2020,5665,SD,Historical
12/6/2020,5742,SD,Historical
13/6/2020,5833,SD,Historical
14/6/2020,5898,SD,Historical
15/6/2020,5928,SD,Historical
16/6/2020,5966,SD,Historical
17/6/2020,6050,SD,Historical
18/6/2020,6109,SD,Historical
19/6/2020,6158,SD,Historical
20/6/2020,6225,SD,Historical
21/6/2020,6297,SD,Historical
22/6/2020,6326,SD,Historical
23/6/2020,6353,SD,Historical
24/6/2020,6419,SD,Historical
25/6/2020,6479,SD,Historical
26/6/2020,6535,SD,Historical
27/6/2020,6626,SD,Historical
28/6/2020,6681,SD,Historical
29/6/2020,6716,SD,Historical
30/6/2020,6764,SD,Historical
1/7/2020,6826,SD,Historical
2/7/2020,6893,SD,Historical
3/7/2020,6978,SD,Historical
4/7/2020,7028,SD,Historical
5/7/2020,7063,SD,Historical
6/7/2020,7105,SD,Historical
7/7/2020,7163,SD,Historical
8/7/2020,7242,SD,Historical
9/7/2020,7336,SD,Historical
10/7/2020,7401,SD,Historical
11/7/2020,7454,SD,Historical
12/7/2020,7499,SD,Historical
13/7/2020,7524,SD,Historical
14/7/2020,7572,SD,Historical
15/7/2020,7652,SD,Historical
16/7/2020,7694,SD,Historical
17/7/2020,7789,SD,Historical
18/7/2020,7862,SD,Historical
19/7/2020,7906,SD,Historical
20/7/2020,7943,SD,Historical
21/7/2020,8019,SD,Historical
22/7/2020,8077,SD,Historical
23/7/2020,8143,SD,Historical
24/7/2020,8200,SD,Historical
25/7/2020,8305,SD,Historical
26/7/2020,8395,SD,Historical
27/7/2020,8444,SD,Historical
28/7/2020,8492,SD,Historical
29/7/2020,8641,SD,Historical
30/7/2020,8685,SD,Historical
31/7/2020,8764,SD,Historical
1/8/2020,8867,SD,Historical
2/8/2020,8955,SD,Historical
3/8/2020,9020,SD,Historical
4/8/2020,9079,SD,Historical
5/8/2020,9168,SD,Historical
6/8/2020,9273,SD,Historical
7/8/2020,9371,SD,Historical
8/8/2020,9477,SD,Historical
9/8/2020,9605,SD,Historical
10/8/2020,9663,SD,Historical
11/8/2020,9713,SD,Historical
12/8/2020,9815,SD,Historical
13/8/2020,9897,SD,Historical
14/8/2020,10024,SD,Historical
15/8/2020,10118,SD,Historical
16/8/2020,10274,SD,Historical
17/8/2020,10360,SD,Historical
18/8/2020,10443,SD,Historical
19/8/2020,10566,SD,Historical
20/8/2020,10691,SD,Historical
21/8/2020,10884,SD,Historical
22/8/2020,11135,SD,Historical
23/8/2020,11276,SD,Historical
24/8/2020,11425,SD,Historical
25/8/2020,11559,SD,Historical
26/8/2020,11851,SD,Historical
27/8/2020,12194,SD,Historical
28/8/2020,12517,SD,Historical
29/8/2020,12942,SD,Historical
30/8/2020,13322,SD,Historical
31/8/2020,13509,SD,Historical
1/9/2020,13749,SD,Historical
2/9/2020,14003,SD,Historical
3/9/2020,14337,SD,Historical
4/9/2020,14596,SD,Historical
5/9/2020,14889,SD,Historical
6/9/2020,15109,SD,Historical
7/9/2020,15300,SD,Historical
8/9/2020,15403,SD,Historical
9/9/2020,15571,SD,Historical
10/9/2020,15834,SD,Historical
11/9/2020,16117,SD,Historical
12/9/2020,16437,SD,Historical
13/9/2020,16638,SD,Historical
14/9/2020,16801,SD,Historical
15/9/2020,16994,SD,Historical
16/9/2020,17291,SD,Historical
17/9/2020,17686,SD,Historical
18/9/2020,18075,SD,Historical
19/9/2020,18444,SD,Historical
20/9/2020,18696,SD,Historical
21/9/2020,18869,SD,Historical
22/9/2020,19189,SD,Historical
23/9/2020,19634,SD,Historical
24/9/2020,20097,SD,Historical
25/9/2020,20554,SD,Historical
26/9/2020,21133,SD,Historical
27/9/2020,21541,SD,Historical
28/9/2020,21738,SD,Historical
29/9/2020,21997,SD,Historical
30/9/2020,22389,SD,Historical
1/10/2020,23136,SD,Historical
2/10/2020,23522,SD,Historical
3/10/2020,23986,SD,Historical
4/10/2020,24418,SD,Historical
5/10/2020,24598,SD,Historical
6/10/2020,24876,SD,Historical
7/10/2020,25906,SD,Historical
8/10/2020,26411,SD,Historical
9/10/2020,27215,SD,Historical
10/10/2020,27947,SD,Historical
11/10/2020,28564,SD,Historical
12/10/2020,28925,SD,Historical
13/10/2020,29339,SD,Historical
14/10/2020,30215,SD,Historical
15/10/2020,31012,SD,Historical
16/10/2020,31805,SD,Historical
17/10/2020,32611,SD,Historical
18/10/2020,33269,SD,Historical
19/10/2020,33836,SD,Historical
20/10/2020,34457,SD,Historical
21/10/2020,35044,SD,Historical
22/10/2020,36017,SD,Historical
23/10/2020,37202,SD,Historical
24/10/2020,38141,SD,Historical
25/10/2020,39203,SD,Historical
26/10/2020,39741,SD,Historical
27/10/2020,40730,SD,Historical
28/10/2020,42000,SD,Historical
29/10/2020,43000,SD,Historical
30/10/2020,44559,SD,Historical
31/10/2020,45992,SD,Historical
1/11/2020,47324,SD,Historical
2/11/2020,47850,SD,Historical
3/11/2020,48854,SD,Historical
4/11/2020,49791,SD,Historical
5/11/2020,51151,SD,Historical
6/11/2020,52639,SD,Historical
7/11/2020,53976,SD,Historical
8/11/2020,55404,SD,Historical
9/11/2020,56311,SD,Historical
10/11/2020,57334,SD,Historical
11/11/2020,58696,SD,Historical
12/11/2020,60716,SD,Historical
13/11/2020,62327,SD,Historical
14/11/2020,64182,SD,Historical
15/11/2020,65381,SD,Historical
16/11/2020,66278,SD,Historical
17/11/2020,67284,SD,Historical
18/11/2020,68671,SD,Historical
19/11/2020,69742,SD,Historical
20/11/2020,71070,SD,Historical
21/11/2020,72214,SD,Historical
22/11/2020,73065,SD,Historical
23/11/2020,73848,SD,Historical
24/11/2020,74859,SD,Historical
25/11/2020,76142,SD,Historical
26/11/2020,76142,SD,Historical
27/11/2020,78280,SD,Historical
28/11/2020,79099,SD,Historical
29/11/2020,79900,SD,Historical
30/11/2020,80464,SD,Historical
1/12/2020,80912,SD,Historical
2/12/2020,82203,SD,Historical
3/12/2020,83348,SD,Historical
4/12/2020,84398,SD,Historical
5/12/2020,85304,SD,Historical
6/12/2020,85991,SD,Historical
7/12/2020,86500,SD,Historical
8/12/2020,87038,SD,Historical
9/12/2020,88023,SD,Historical
10/12/2020,88727,SD,Historical
11/12/2020,89672,SD,Historical
12/12/2020,90407,SD,Historical
13/12/2020,91038,SD,Historical
14/12/2020,91354,SD,Historical
15/12/2020,91699,SD,Historical
16/12/2020,92603,SD,Historical
17/12/2020,93197,SD,Historical
18/12/2020,93772,SD,Historical
19/12/2020,94336,SD,Historical
20/12/2020,94727,SD,Historical
21/12/2020,95074,SD,Historical
22/12/2020,95509,SD,Historical
23/12/2020,96040,SD,Historical
24/12/2020,96546,SD,Historical
25/12/2020,96546,SD,Historical
26/12/2020,96963,SD,Historical
27/12/2020,97390,SD,Historical
28/12/2020,97657,SD,Historical
29/12/2020,98158,SD,Historical
30/12/2020,98720,SD,Historical
31/12/2020,99164,SD,Historical
1/1/2021,99164,SD,Historical
2/1/2021,99829,SD,Historical
3/1/2021,100532,SD,Historical
4/1/2021,100643,SD,Historical
5/1/2021,101076,SD,Historical
6/1/2021,101684,SD,Historical
7/1/2021,102132,SD,Historical
8/1/2021,102580,SD,Historical
9/1/2021,102901,SD,Historical
10/1/2021,103318,SD,Historical
11/1/2021,103499,SD,Historical
12/1/2021,103743,SD,Historical
13/1/2021,104195,SD,Historical
14/1/2021,104512,SD,Historical
15/1/2021,104937,SD,Historical
16/1/2021,105278,SD,Historical
17/1/2021,105544,SD,Historical
18/1/2021,105659,SD,Historical
19/1/2021,105786,SD,Historical
20/1/2021,106063,SD,Historical
21/1/2021,106400,SD,Historical
22/1/2021,106716,SD,Historical
23/1/2021,106963,SD,Historical
24/1/2021,107148,SD,Historical
25/1/2021,107180,SD,Historical
26/1/2021,107380,SD,Historical
27/1/2021,107608,SD,Historical
28/1/2021,107795,SD,Historical
29/1/2021,107955,SD,Historical
30/1/2021,108070,SD,Historical
31/1/2021,108250,SD,Historical
1/2/2021,108315,SD,Historical
2/2/2021,108431,SD,Historical
3/2/2021,108639,SD,Historical
4/2/2021,108813,SD,Historical
5/2/2021,108944,SD,Historical
6/2/2021,109132,SD,Historical
7/2/2021,109229,SD,Historical
8/2/2021,109283,SD,Historical
9/2/2021,109409.5122,SD,Predicted
10/2/2021,109536.0244,SD,Predicted
11/2/2021,109662.5365,SD,Predicted
12/2/2021,109789.0487,SD,Predicted
13/2/2021,109915.5609,SD,Predicted
14/2/2021,110042.0731,SD,Predicted
15/2/2021,110168.5852,SD,Predicted
16/2/2021,110295.0974,SD,Predicted
17/2/2021,110421.6096,SD,Predicted
18/2/2021,110548.1218,SD,Predicted
19/2/2021,110674.634,SD,Predicted
20/2/2021,110801.1461,SD,Predicted
21/2/2021,110927.6583,SD,Predicted
22/2/2021,111054.1705,SD,Predicted
23/2/2021,111180.6827,SD,Predicted
24/2/2021,111307.1949,SD,Predicted
25/2/2021,111433.707,SD,Predicted
26/2/2021,111560.2192,SD,Predicted
27/2/2021,111686.7314,SD,Predicted
28/2/2021,111813.2436,SD,Predicted
1/3/2021,111939.7557,SD,Predicted
2/3/2021,112066.2679,SD,Predicted
3/3/2021,112192.7801,SD,Predicted
4/3/2021,112319.2923,SD,Predicted
5/3/2021,112445.8045,SD,Predicted
6/3/2021,112572.3166,SD,Predicted
7/3/2021,112698.8288,SD,Predicted
8/3/2021,112825.341,SD,Predicted
9/3/2021,112951.8532,SD,Predicted
10/3/2021,113078.3653,SD,Predicted
11/3/2021,113204.8775,SD,Predicted
12/3/2021,113331.3897,SD,Predicted
13/3/2021,113457.9019,SD,Predicted
14/3/2021,113584.4141,SD,Predicted
15/3/2021,113710.9262,SD,Predicted
16/3/2021,113837.4384,SD,Predicted
17/3/2021,113963.9506,SD,Predicted
18/3/2021,114090.4628,SD,Predicted
19/3/2021,114216.9749,SD,Predicted
20/3/2021,114343.4871,SD,Predicted
21/3/2021,114469.9993,SD,Predicted
22/3/2021,114596.5115,SD,Predicted
23/3/2021,114723.0237,SD,Predicted
24/3/2021,114849.5358,SD,Predicted
25/3/2021,114976.048,SD,Predicted
26/3/2021,115102.5602,SD,Predicted
27/3/2021,115229.0724,SD,Predicted
28/3/2021,115355.5846,SD,Predicted
29/3/2021,115482.0967,SD,Predicted
30/3/2021,115608.6089,SD,Predicted
31/3/2021,115735.1211,SD,Predicted
1/4/2021,115861.6333,SD,Predicted
2/4/2021,115988.1454,SD,Predicted
3/4/2021,116114.6576,SD,Predicted
4/4/2021,116241.1698,SD,Predicted
5/4/2021,116367.682,SD,Predicted
6/4/2021,116494.1942,SD,Predicted
7/4/2021,116620.7063,SD,Predicted
8/4/2021,116747.2185,SD,Predicted
9/4/2021,116873.7307,SD,Predicted
10/4/2021,117000.2429,SD,Predicted
11/4/2021,117126.755,SD,Predicted
12/4/2021,117253.2672,SD,Predicted
13/4/2021,117379.7794,SD,Predicted
14/4/2021,117506.2916,SD,Predicted
15/4/2021,117632.8038,SD,Predicted
16/4/2021,117759.3159,SD,Predicted
17/4/2021,117885.8281,SD,Predicted
18/4/2021,118012.3403,SD,Predicted
19/4/2021,118138.8525,SD,Predicted
20/4/2021,118265.3647,SD,Predicted
21/4/2021,118391.8768,SD,Predicted
22/4/2021,118518.389,SD,Predicted
23/4/2021,118644.9012,SD,Predicted
24/4/2021,118771.4134,SD,Predicted
25/4/2021,118897.9255,SD,Predicted
26/4/2021,119024.4377,SD,Predicted
27/4/2021,119150.9499,SD,Predicted
28/4/2021,119277.4621,SD,Predicted
29/4/2021,119403.9743,SD,Predicted
30/4/2021,119530.4864,SD,Predicted
1/5/2021,119656.9986,SD,Predicted
2/5/2021,119783.5108,SD,Predicted
3/5/2021,119910.023,SD,Predicted
4/5/2021,120036.5351,SD,Predicted
5/5/2021,120163.0473,SD,Predicted
6/5/2021,120289.5595,SD,Predicted
7/5/2021,120416.0717,SD,Predicted
8/5/2021,120542.5839,SD,Predicted
9/5/2021,120669.096,SD,Predicted
10/5/2021,120795.6082,SD,Predicted
11/5/2021,120922.1204,SD,Predicted
12/5/2021,121048.6326,SD,Predicted
13/5/2021,121175.1447,SD,Predicted
14/5/2021,121301.6569,SD,Predicted
15/5/2021,121428.1691,SD,Predicted
16/5/2021,121554.6813,SD,Predicted
17/5/2021,121681.1935,SD,Predicted
18/5/2021,121807.7056,SD,Predicted
19/5/2021,121934.2178,SD,Predicted
20/5/2021,122060.73,SD,Predicted
21/5/2021,122187.2422,SD,Predicted
22/5/2021,122313.7544,SD,Predicted
23/5/2021,122440.2665,SD,Predicted
24/5/2021,122566.7787,SD,Predicted
25/5/2021,122693.2909,SD,Predicted
26/5/2021,122819.8031,SD,Predicted
27/5/2021,122946.3152,SD,Predicted
28/5/2021,123072.8274,SD,Predicted
29/5/2021,123199.3396,SD,Predicted
30/5/2021,123325.8518,SD,Predicted
31/5/2021,123452.364,SD,Predicted
1/6/2021,123578.8761,SD,Predicted
2/6/2021,123705.3883,SD,Predicted
3/6/2021,123831.9005,SD,Predicted
4/6/2021,123958.4127,SD,Predicted
5/6/2021,124084.9248,SD,Predicted
6/6/2021,124211.437,SD,Predicted
7/6/2021,124337.9492,SD,Predicted
8/6/2021,124464.4614,SD,Predicted
9/6/2021,124590.9736,SD,Predicted
10/6/2021,124717.4857,SD,Predicted
11/6/2021,124843.9979,SD,Predicted
12/6/2021,124970.5101,SD,Predicted
13/6/2021,125097.0223,SD,Predicted
14/6/2021,125223.5344,SD,Predicted
15/6/2021,125350.0466,SD,Predicted
16/6/2021,125476.5588,SD,Predicted
17/6/2021,125603.071,SD,Predicted
18/6/2021,125729.5832,SD,Predicted
19/6/2021,125856.0953,SD,Predicted
20/6/2021,125982.6075,SD,Predicted
21/6/2021,126109.1197,SD,Predicted
22/6/2021,126235.6319,SD,Predicted
23/6/2021,126362.1441,SD,Predicted
24/6/2021,126488.6562,SD,Predicted
25/6/2021,126615.1684,SD,Predicted
26/6/2021,126741.6806,SD,Predicted
27/6/2021,126868.1928,SD,Predicted
28/6/2021,126994.7049,SD,Predicted
29/6/2021,127121.2171,SD,Predicted
30/6/2021,127247.7293,SD,Predicted
1/7/2021,127374.2415,SD,Predicted
2/7/2021,127500.7537,SD,Predicted
3/7/2021,127627.2658,SD,Predicted
4/7/2021,127753.778,SD,Predicted
5/7/2021,127880.2902,SD,Predicted
6/7/2021,128006.8024,SD,Predicted
7/7/2021,128133.3145,SD,Predicted
8/7/2021,128259.8267,SD,Predicted
9/7/2021,128386.3389,SD,Predicted
10/7/2021,128512.8511,SD,Predicted
11/7/2021,128639.3633,SD,Predicted
12/7/2021,128765.8754,SD,Predicted
13/7/2021,128892.3876,SD,Predicted
14/7/2021,129018.8998,SD,Predicted
15/7/2021,129145.412,SD,Predicted
16/7/2021,129271.9242,SD,Predicted
17/7/2021,129398.4363,SD,Predicted
18/7/2021,129524.9485,SD,Predicted
19/7/2021,129651.4607,SD,Predicted
20/7/2021,129777.9729,SD,Predicted
21/7/2021,129904.485,SD,Predicted
22/7/2021,130030.9972,SD,Predicted
23/7/2021,130157.5094,SD,Predicted
24/7/2021,130284.0216,SD,Predicted
25/7/2021,130410.5338,SD,Predicted
26/7/2021,130537.0459,SD,Predicted
27/7/2021,130663.5581,SD,Predicted
28/7/2021,130790.0703,SD,Predicted
29/7/2021,130916.5825,SD,Predicted
30/7/2021,131043.0946,SD,Predicted
31/7/2021,131169.6068,SD,Predicted
1/8/2021,131296.119,SD,Predicted
2/8/2021,131422.6312,SD,Predicted
3/8/2021,131549.1434,SD,Predicted
4/8/2021,131675.6555,SD,Predicted
5/8/2021,131802.1677,SD,Predicted
6/8/2021,131928.6799,SD,Predicted
7/8/2021,132055.1921,SD,Predicted
8/8/2021,132181.7042,SD,Predicted
9/8/2021,132308.2164,SD,Predicted
10/8/2021,132434.7286,SD,Predicted
11/8/2021,132561.2408,SD,Predicted
12/8/2021,132687.753,SD,Predicted
13/8/2021,132814.2651,SD,Predicted
14/8/2021,132940.7773,SD,Predicted
15/8/2021,133067.2895,SD,Predicted
16/8/2021,133193.8017,SD,Predicted
17/8/2021,133320.3139,SD,Predicted
18/8/2021,133446.826,SD,Predicted
19/8/2021,133573.3382,SD,Predicted
20/8/2021,133699.8504,SD,Predicted
21/8/2021,133826.3626,SD,Predicted
22/8/2021,133952.8747,SD,Predicted
23/8/2021,134079.3869,SD,Predicted
24/8/2021,134205.8991,SD,Predicted
25/8/2021,134332.4113,SD,Predicted
26/8/2021,134458.9235,SD,Predicted
27/8/2021,134585.4356,SD,Predicted
28/8/2021,134711.9478,SD,Predicted
29/8/2021,134838.46,SD,Predicted
30/8/2021,134964.9722,SD,Predicted
31/8/2021,135091.4843,SD,Predicted
1/9/2021,135217.9965,SD,Predicted
2/9/2021,135344.5087,SD,Predicted
3/9/2021,135471.0209,SD,Predicted
4/9/2021,135597.5331,SD,Predicted
5/9/2021,135724.0452,SD,Predicted
6/9/2021,135850.5574,SD,Predicted
7/9/2021,135977.0696,SD,Predicted
8/9/2021,136103.5818,SD,Predicted
9/9/2021,136230.094,SD,Predicted
10/9/2021,136356.6061,SD,Predicted
11/9/2021,136483.1183,SD,Predicted
12/9/2021,136609.6305,SD,Predicted
13/9/2021,136736.1427,SD,Predicted
14/9/2021,136862.6548,SD,Predicted
15/9/2021,136989.167,SD,Predicted
16/9/2021,137115.6792,SD,Predicted
17/9/2021,137242.1914,SD,Predicted
18/9/2021,137368.7036,SD,Predicted
19/9/2021,137495.2157,SD,Predicted
20/9/2021,137621.7279,SD,Predicted
21/9/2021,137748.2401,SD,Predicted
22/9/2021,137874.7523,SD,Predicted
23/9/2021,138001.2644,SD,Predicted
24/9/2021,138127.7766,SD,Predicted
25/9/2021,138254.2888,SD,Predicted
26/9/2021,138380.801,SD,Predicted
27/9/2021,138507.3132,SD,Predicted
28/9/2021,138633.8253,SD,Predicted
29/9/2021,138760.3375,SD,Predicted
30/9/2021,138886.8497,SD,Predicted
1/10/2021,139013.3619,SD,Predicted
2/10/2021,139139.874,SD,Predicted
3/10/2021,139266.3862,SD,Predicted
4/10/2021,139392.8984,SD,Predicted
5/10/2021,139519.4106,SD,Predicted
6/10/2021,139645.9228,SD,Predicted
7/10/2021,139772.4349,SD,Predicted
8/10/2021,139898.9471,SD,Predicted
9/10/2021,140025.4593,SD,Predicted
10/10/2021,140151.9715,SD,Predicted
11/10/2021,140278.4837,SD,Predicted
12/10/2021,140404.9958,SD,Predicted
13/10/2021,140531.508,SD,Predicted
14/10/2021,140658.0202,SD,Predicted
15/10/2021,140784.5324,SD,Predicted
16/10/2021,140911.0445,SD,Predicted
17/10/2021,141037.5567,SD,Predicted
18/10/2021,141164.0689,SD,Predicted
19/10/2021,141290.5811,SD,Predicted
20/10/2021,141417.0933,SD,Predicted
21/10/2021,141543.6054,SD,Predicted
22/10/2021,141670.1176,SD,Predicted
23/10/2021,141796.6298,SD,Predicted
24/10/2021,141923.142,SD,Predicted
25/10/2021,142049.6541,SD,Predicted
26/10/2021,142176.1663,SD,Predicted
27/10/2021,142302.6785,SD,Predicted
28/10/2021,142429.1907,SD,Predicted
29/10/2021,142555.7029,SD,Predicted
30/10/2021,142682.215,SD,Predicted
31/10/2021,142808.7272,SD,Predicted
1/11/2021,142935.2394,SD,Predicted
2/11/2021,143061.7516,SD,Predicted
3/11/2021,143188.2638,SD,Predicted
4/11/2021,143314.7759,SD,Predicted
5/11/2021,143441.2881,SD,Predicted
6/11/2021,143567.8003,SD,Predicted
7/11/2021,143694.3125,SD,Predicted
8/11/2021,143820.8246,SD,Predicted
9/11/2021,143947.3368,SD,Predicted
10/11/2021,144073.849,SD,Predicted
11/11/2021,144200.3612,SD,Predicted
12/11/2021,144326.8734,SD,Predicted
13/11/2021,144453.3855,SD,Predicted
14/11/2021,144579.8977,SD,Predicted
15/11/2021,144706.4099,SD,Predicted
16/11/2021,144832.9221,SD,Predicted
17/11/2021,144959.4342,SD,Predicted
18/11/2021,145085.9464,SD,Predicted
19/11/2021,145212.4586,SD,Predicted
20/11/2021,145338.9708,SD,Predicted
21/11/2021,145465.483,SD,Predicted
22/11/2021,145591.9951,SD,Predicted
23/11/2021,145718.5073,SD,Predicted
24/11/2021,145845.0195,SD,Predicted
25/11/2021,145971.5317,SD,Predicted
26/11/2021,146098.0438,SD,Predicted
27/11/2021,146224.556,SD,Predicted
28/11/2021,146351.0682,SD,Predicted
29/11/2021,146477.5804,SD,Predicted
30/11/2021,146604.0926,SD,Predicted
1/12/2021,146730.6047,SD,Predicted
2/12/2021,146857.1169,SD,Predicted
3/12/2021,146983.6291,SD,Predicted
4/12/2021,147110.1413,SD,Predicted
5/12/2021,147236.6535,SD,Predicted
6/12/2021,147363.1656,SD,Predicted
7/12/2021,147489.6778,SD,Predicted
8/12/2021,147616.19,SD,Predicted
9/12/2021,147742.7022,SD,Predicted
10/12/2021,147869.2143,SD,Predicted
11/12/2021,147995.7265,SD,Predicted
12/12/2021,148122.2387,SD,Predicted
13/12/2021,148248.7509,SD,Predicted
14/12/2021,148375.2631,SD,Predicted
15/12/2021,148501.7752,SD,Predicted
16/12/2021,148628.2874,SD,Predicted
17/12/2021,148754.7996,SD,Predicted
18/12/2021,148881.3118,SD,Predicted
19/12/2021,149007.8239,SD,Predicted
20/12/2021,149134.3361,SD,Predicted
21/12/2021,149260.8483,SD,Predicted
22/12/2021,149387.3605,SD,Predicted
23/12/2021,149513.8727,SD,Predicted
24/12/2021,149640.3848,SD,Predicted
25/12/2021,149766.897,SD,Predicted
26/12/2021,149893.4092,SD,Predicted
27/12/2021,150019.9214,SD,Predicted
28/12/2021,150146.4335,SD,Predicted
29/12/2021,150272.9457,SD,Predicted
30/12/2021,150399.4579,SD,Predicted
31/12/2021,150525.9701,SD,Predicted
5/3/2020,1,TN,Historical
6/3/2020,1,TN,Historical
